transaction_id,account_id,txn_date,category,amount
16697,464,2025-03-22,Groceries,-544.47
16698,298,2024-09-09,Salary Credit,45144.7
16699,260,2024-09-03,Entertainment,-1944.47
16700,371,2024-08-05,Entertainment,-1778.95
16701,227,2024-05-19,dining ,-931.49
16702,125,2025-01-24,Utilities,-332.15
16703,248,2024-01-07,groceries,-1890.47
16704,340,2024-11-29,Transfer,-2334.09
16705,320,2025-05-25,Salary Credit,43970.12
16706,80,2025-04-24,Shopping,-1523.19
16707,440,2024-07-20,Utilities,-1635.29
16708,134,2025-04-10,Transfer,-8813.36
16709,384,2024-05-09,Transfer,-6897.71
16710,146,2024-05-11,shopping,-95.29
16711,30,2024-07-06,groceries,-1727.79
16712,467,2024-01-10,Shopping,-2173.58
16713,276,2024-05-24,Entertainment,-1608.14
16714,101,2025-04-10,shopping,-2360.76
16715,1,2025-02-19,Transfer,4619.02
16716,61,2024-06-28,Utilities,-437.68
16717,80,2024-06-19,Utilities,-3030.91
16718,434,2024-07-08,Groceries,-259.22
16719,83,2024-03-05,Utilities,-1195.69
16720,76,2024-03-27,Dining,-879.34
16721,393,2025-06-25,Shopping,-0.78
16722,412,2025-01-12,Travel,-1999.35
16723,98,2025-01-04,Transfer,6496.86
16724,305,2024-06-01,Travel,-1419.58
16725,251,2025-04-11,dining ,-635.36
16726,270,2024-04-06,Groceries,-1707.04
16727,146,2025-06-11,Dining,-965.0
16728,352,2024-10-01,ATM Withdrawal,-1632.93
16729,413,2024-06-29,Salary Credit,56489.1
16730,340,2025-02-12,Salary Credit,25451.32
16731,423,2024-08-15,Entertainment,-2101.91
16732,52,2024-05-26,Dining,-3336.12
16733,308,2025-01-07,shopping,-2748.76
16734,468,2025-01-28,dining ,-1895.69
16735,251,2024-11-24,Dining,-2301.09
16736,441,2024-09-08,Travel,-435.36
16737,164,2024-06-28,ATM Withdrawal,-1416.3
16738,420,2024-08-08,Transfer,3598.53
16739,440,2025-04-21,Utilities,-2089.47
16740,292,2024-07-14,Travel,-1022.25
16741,330,2025-06-11,Entertainment,-468.88
16742,245,2024-03-20,Transfer,6315.39
16743,149,2024-03-29,ATM Withdrawal,-1175.04
16744,251,2024-06-30,,-1823.82
16745,451,2024-01-02,Utilities,-831.26
16746,7,2025-04-24,ATM Withdrawal,-350.53
16747,96,2024-07-04,Groceries,-323.07
16748,234,2024-02-25,shopping,-376.21
16749,159,2024-12-03,groceries,-275.13
16750,292,2025-06-06,Salary Credit,40498.69
16751,169,2025-06-25,shopping,-1854.52
16752,309,2024-02-28,GROCERIES,-43.11
16753,50,2025-03-08,Travel,-1994.73
16754,156,2024-07-16,dining ,-57.24
16755,325,2025-03-31,Transfer,-4893.09
16756,221,2024-11-26,Entertainment,-930.29
16757,335,2025-02-02,Utilities,-1759.69
16758,298,2025-04-01,Groceries,-1102.44
16759,154,2025-05-02,Entertainment,-1058.79
16760,201,2024-03-19,Transfer,-2129.16
16761,452,2025-01-29,Transfer,10635.97
16762,451,2024-03-17,Utilities,-757.26
16763,17,2025-05-29,Groceries,-1794.44
16764,331,2024-12-08,Healthcare,-458.57
16765,230,2024-04-14,Shopping,-2086.86
16766,1,2024-06-08,Utilities,-1667.06
16767,297,2025-05-03,Transfer,3900.24
16768,11,2024-12-17,ATM Withdrawal,-810.79
16769,150,2024-05-04,groceries,-1780.81
16770,324,2025-03-23,Healthcare,-1236.83
16771,381,2025-01-26,shopping,-91.77
16772,194,2024-02-11,dining ,-175.25
16773,379,2024-06-03,GROCERIES,-1729.42
16774,393,2025-04-05,shopping,-513.22
16775,210,2024-07-10,Shopping,-1231.75
16776,81,2024-01-21,groceries,-1729.28
16777,309,2024-11-25,Shopping,-117.78
16778,7,2025-05-04,Travel,-287.21
16779,419,2024-10-30,Travel,-2660.37
16780,182,2025-06-15,Healthcare,-828.94
16781,356,2024-03-03,Utilities,-2117.1
16782,345,2024-12-29,Entertainment,-3456.54
16783,222,2024-12-20,Utilities,-1415.27
16784,455,2025-06-20,Dining,-424.17
16785,373,2024-10-11,dining ,-1314.33
16786,414,2025-03-23,Healthcare,-1030.1
16787,44,2024-03-20,groceries,-1260.42
16788,227,2024-01-25,dining ,-1845.38
16789,446,2025-01-25,Utilities,-1948.45
16790,381,2024-01-03,ATM Withdrawal,-604.29
16791,213,2025-04-21,Travel,-2270.96
16792,33,2024-01-12,GROCERIES,-1446.27
16793,133,2025-01-10,shopping,-683.8
16794,268,2024-09-03,Entertainment,-1860.74
16795,301,2024-12-17,Entertainment,-254.58
16796,433,2024-12-05,Healthcare,-296.52
16797,44,2024-08-30,Utilities,-2153.08
16798,186,2024-09-19,Groceries,-1260.32
16799,128,2024-10-01,groceries,-2610.92
16800,450,2025-01-04,Entertainment,-582.47
16801,78,2025-01-22,ATM Withdrawal,-1462.2
16802,104,2024-09-02,Salary Credit,48099.27
16803,140,2024-07-11,shopping,-1565.3
16804,50,2024-01-24,Shopping,-1758.68
16805,302,2025-02-28,Shopping,-1613.65
16806,246,2024-05-03,Utilities,-1217.26
16807,261,2024-08-24,shopping,-547.45
16808,425,2025-06-24,dining ,-1977.75
16809,203,2025-03-03,Groceries,-936.43
16810,146,2024-07-07,Dining,-89.66
16811,176,2024-09-15,Healthcare,-565.78
16812,375,2024-06-25,Healthcare,-2012.87
16813,248,2024-12-07,Transfer,-10624.86
16814,80,2024-03-24,Transfer,839.61
16815,323,2025-06-03,groceries,-210.31
16816,349,2025-06-21,Groceries,-825.4
16817,117,2024-06-11,groceries,-167.9
16818,261,2024-05-05,Groceries,-630.63
16819,264,2024-10-20,ATM Withdrawal,-2518.44
16820,82,2024-12-18,groceries,-2141.2
16821,5,2024-12-16,Healthcare,-1414.61
16822,337,2024-01-23,ATM Withdrawal,-919.88
16823,289,2025-01-22,dining ,-1888.25
16824,335,2024-02-06,Transfer,-3059.77
16825,177,2024-07-05,Transfer,-3358.32
16826,242,2025-01-25,shopping,-811.68
16827,460,2025-04-28,GROCERIES,-361.05
16828,106,2024-12-12,Travel,-2289.84
16829,306,2024-03-28,Shopping,-674.93
16830,62,2025-01-05,ATM Withdrawal,-939.59
16831,31,2024-01-21,Utilities,-2510.38
16832,448,2024-05-05,Entertainment,-714.36
16833,61,2024-03-08,dining ,-2339.46
16834,307,2025-06-20,Healthcare,-373.36
16835,241,2024-07-19,Groceries,-1705.3
16836,379,2024-10-31,Transfer,-261.81
16837,256,2025-03-06,GROCERIES,-178.04
16838,327,2025-06-12,Transfer,-5421.2
16839,419,2025-06-26,,-336.04
16840,389,2024-03-30,,-1544.7
16841,338,2024-08-02,GROCERIES,-529.2
16842,77,2024-08-08,Healthcare,-257.49
16843,80,2025-03-09,Healthcare,-2072.83
16844,233,2024-07-01,Transfer,-409.03
16845,309,2024-05-06,Travel,-1787.74
16846,313,2025-02-15,groceries,-1309.97
16847,369,2024-09-26,Travel,-811.58
16848,49,2025-02-11,ATM Withdrawal,-847.26
16849,82,2024-07-26,Dining,-2406.38
16850,71,2024-09-22,GROCERIES,-1487.2
16851,254,2024-01-05,Entertainment,-2450.24
16852,297,2024-01-09,ATM Withdrawal,-1628.2
16853,55,2024-01-01,ATM Withdrawal,-1411.36
16854,407,2024-04-05,Healthcare,-518.44
16855,143,2024-07-08,Shopping,-1342.01
16856,310,2024-01-28,Utilities,-2118.9
16857,352,2024-03-28,Entertainment,-1273.1
16858,17,2025-04-06,Healthcare,-2942.75
16859,405,2025-04-10,Groceries,-2117.56
16860,455,2024-06-06,Utilities,-121.58
16861,449,2025-05-30,Utilities,-763.59
16862,66,2024-03-05,Groceries,-1806.0
16863,184,2024-01-18,Dining,-174.25
16864,109,2024-07-12,GROCERIES,-1095.19
16865,211,2024-05-24,ATM Withdrawal,-360.62
16866,457,2024-02-12,groceries,-1236.63
16867,358,2025-04-06,Entertainment,-367.83
16868,361,2025-06-17,Shopping,-2148.08
16869,198,2024-05-27,Utilities,-741.73
16870,439,2024-06-20,Transfer,6993.93
16871,431,2025-01-26,ATM Withdrawal,-144.19
16872,378,2025-05-23,Transfer,1161.34
16873,382,2024-06-05,Entertainment,-2274.04
16874,306,2025-01-07,Transfer,-2676.82
16875,45,2024-01-13,Transfer,6055.73
16876,134,2024-11-04,ATM Withdrawal,-528.19
16877,360,2025-06-22,Travel,-119.71
16878,153,2024-09-16,ATM Withdrawal,-1367.04
16879,81,2024-12-15,shopping,-539.04
16880,444,2025-01-09,Healthcare,-2407.61
16881,229,2024-12-10,Shopping,-1076.99
16882,403,2025-01-09,dining ,-126.74
16883,133,2025-04-28,shopping,-961.82
16884,169,2024-01-06,Travel,-1720.02
16885,161,2025-04-27,Shopping,-464.64
16886,175,2025-05-09,shopping,-547.8
16887,205,2025-05-07,Healthcare,-1088.97
16888,140,2024-07-19,Utilities,-1885.06
16889,382,2024-11-13,Healthcare,-1409.74
16890,153,2024-07-11,Transfer,6208.34
16891,207,2025-04-02,dining ,-2061.05
16892,403,2024-08-09,Utilities,-2624.65
16893,205,2024-06-19,Entertainment,-1224.08
16894,5,2025-01-08,Transfer,5503.65
16895,1,2024-01-27,GROCERIES,-1449.35
16896,205,2024-07-23,shopping,-193.96
16897,304,2024-04-22,Utilities,-496.04
16898,442,2024-07-22,Salary Credit,58776.53
16899,62,2024-09-01,dining ,-881.34
16900,254,2024-02-04,Utilities,-1389.29
16901,136,2025-04-16,Travel,-2811.75
16902,211,2024-08-15,shopping,-1284.76
16903,208,2024-07-14,dining ,-1908.64
16904,147,2024-03-22,ATM Withdrawal,-1713.94
16905,9,2025-06-26,Transfer,3992.18
16906,35,2025-04-11,Salary Credit,41855.32
16907,245,2024-09-19,Entertainment,-2263.45
16908,106,2024-07-01,Transfer,-1973.46
16909,154,2024-09-11,groceries,-2174.09
16910,43,2025-06-07,GROCERIES,-1369.34
16911,24,2024-04-30,ATM Withdrawal,-2620.46
16912,60,2025-01-08,ATM Withdrawal,-1032.1
16913,177,2025-05-07,Healthcare,-1207.18
16914,77,2025-02-16,groceries,-1274.72
16915,109,2025-04-19,Dining,-2397.62
16916,142,2025-05-31,Transfer,5522.52
16917,137,2024-02-02,Entertainment,-1179.58
16918,6,2024-05-10,Shopping,-342.9
16919,55,2024-03-19,Shopping,-557.73
16920,445,2024-11-05,Entertainment,-1777.86
16921,313,2024-08-10,shopping,-1400.41
16922,58,2024-01-23,Transfer,-2555.49
16923,133,2024-10-30,Healthcare,-161.51
16924,180,2024-02-24,Dining,-1469.8
16925,424,2024-08-09,Utilities,-1123.13
16926,412,2024-07-18,Healthcare,-121.33
16927,361,2025-05-02,Travel,-732.88
16928,50,2025-01-06,Groceries,-1834.29
16929,230,2024-12-06,Shopping,-11.79
16930,227,2025-03-29,Salary Credit,35899.53
16931,299,2024-04-08,dining ,-544.57
16932,396,2024-05-19,ATM Withdrawal,-563.06
16933,151,2025-02-14,Dining,-1913.74
16934,261,2025-02-12,groceries,-700.31
16935,124,2024-01-12,Dining,-2668.26
16936,99,2024-05-02,shopping,-261.28
16937,147,2024-05-03,Entertainment,-1528.36
16938,345,2024-01-04,Shopping,-1163.89
16939,205,2024-12-26,Transfer,-5009.62
16940,319,2024-01-30,GROCERIES,-1015.65
16941,324,2025-04-03,Travel,-212.32
16942,170,2024-11-15,Travel,-1049.32
16943,447,2025-02-19,Transfer,3769.37
16944,22,2024-09-27,Salary Credit,35122.39
16945,420,2025-06-12,Transfer,6011.96
16946,4,2024-05-27,Utilities,-1629.5
16947,179,2024-10-31,Healthcare,-98.78
16948,387,2024-01-04,Transfer,-6271.09
16949,321,2025-03-29,Entertainment,-2392.57
16950,151,2024-11-05,Dining,-2357.56
16951,415,2024-04-05,groceries,-2020.16
16952,65,2025-03-21,Salary Credit,40685.76
16953,314,2025-06-23,Shopping,-1155.65
16954,243,2024-02-07,Transfer,-5213.82
16955,97,2025-04-05,groceries,-1005.07
16956,431,2025-02-05,Shopping,-38.9
16957,359,2024-07-12,Dining,-2496.98
16958,4,2024-12-11,,-1589.51
16959,41,2025-03-04,Dining,-1983.01
16960,27,2024-09-18,Entertainment,-1794.44
16961,195,2024-12-29,Dining,-809.91
16962,196,2024-01-27,Shopping,-149.15
16963,339,2025-05-19,groceries,-1875.69
16964,317,2025-05-18,Dining,-1817.77
16965,8,2024-04-24,shopping,-1460.7
16966,223,2024-09-17,groceries,-3137.19
16967,368,2024-05-10,shopping,-690.36
16968,421,2024-08-05,Dining,-916.81
16969,137,2024-05-30,ATM Withdrawal,-1386.01
16970,21,2025-04-14,Entertainment,-752.5
16971,72,2025-01-13,Transfer,-8097.63
16972,160,2025-04-05,groceries,-617.26
16973,208,2025-03-08,shopping,-678.58
16974,165,2025-01-31,Groceries,-1719.81
16975,43,2024-03-31,Travel,-12.21
16976,160,2025-03-28,Transfer,-4754.24
16977,136,2025-03-02,Groceries,-1079.08
16978,229,2024-03-08,dining ,-1763.99
16979,38,2024-02-17,Transfer,-4520.43
16980,370,2025-02-18,Travel,-1122.67
16981,196,2024-07-31,Dining,-1168.33
16982,149,2024-06-27,Healthcare,-922.84
16983,425,2024-08-04,Dining,-2362.78
16984,349,2025-04-17,Transfer,-6505.3
16985,65,2024-07-17,dining ,-2339.6
16986,69,2024-07-20,Healthcare,-410.9
16987,2,2024-08-05,Transfer,-5358.57
16988,263,2024-01-30,Utilities,-1815.77
16989,167,2024-01-21,Healthcare,-518.11
16990,176,2024-08-13,GROCERIES,-2663.73
16991,239,2024-01-10,Entertainment,-1596.44
16992,253,2025-02-16,ATM Withdrawal,-2877.38
16993,1,2024-08-19,Dining,-2200.64
16994,51,2024-09-30,shopping,-642.55
16995,370,2024-07-02,groceries,-2569.43
16996,447,2025-02-20,Shopping,-1368.2
16997,392,2024-08-20,shopping,-1777.73
16998,425,2024-01-20,Travel,-1687.73
16999,217,2024-09-23,Transfer,4703.85
17000,387,2024-04-06,Healthcare,-835.99
17001,413,2024-11-20,shopping,-1835.08
17002,418,2024-11-03,ATM Withdrawal,-451.01
17003,70,2024-09-15,groceries,-1225.43
17004,69,2024-07-28,Healthcare,-2461.66
17005,189,2024-11-20,Entertainment,-102.47
17006,236,2025-01-05,Healthcare,-1020.98
17007,449,2025-04-23,Transfer,-514.78
17008,149,2025-06-08,Utilities,-2251.29
17009,390,2024-02-15,Dining,-463.71
17010,416,2024-12-25,Shopping,-517.3
17011,452,2024-02-16,groceries,-583.67
17012,89,2024-08-15,Shopping,-776.84
17013,114,2025-02-08,Utilities,-2715.77
17014,103,2024-10-22,ATM Withdrawal,-513.53
17015,345,2025-03-16,Salary Credit,42696.27
17016,322,2025-05-12,Dining,-1247.78
17017,191,2025-06-14,ATM Withdrawal,-2195.5
17018,42,2025-01-01,Utilities,-1971.32
17019,244,2025-01-02,dining ,-1061.93
17020,343,2025-03-13,Travel,-1739.52
17021,222,2024-05-07,dining ,-2154.87
17022,126,2024-06-13,Utilities,-280.92
17023,278,2024-07-04,dining ,-860.88
17024,310,2025-02-09,Groceries,-119.39
17025,277,2024-07-10,Utilities,-546.06
17026,409,2024-03-16,shopping,-1785.08
17027,147,2025-03-11,Transfer,1399.16
17028,286,2025-02-12,dining ,-3278.49
17029,401,2024-11-19,Utilities,-1793.12
17030,100,2025-04-25,Groceries,-673.85
17031,132,2025-03-07,Groceries,-1081.65
17032,24,2025-05-05,Utilities,-40.59
17033,176,2024-05-21,Shopping,-127.09
17034,21,2024-03-04,ATM Withdrawal,-853.12
17035,350,2024-07-05,Transfer,779.4
17036,42,2025-03-28,Entertainment,-2309.72
17037,325,2025-05-18,Entertainment,-1032.88
17038,272,2024-02-29,groceries,-1414.79
17039,463,2025-04-11,GROCERIES,-1265.73
17040,163,2024-09-17,shopping,-1897.01
17041,162,2025-03-21,Shopping,-2187.9
17042,114,2025-01-06,shopping,-1006.9
17043,252,2024-02-02,shopping,-1658.86
17044,103,2024-09-20,Healthcare,-2370.68
17045,54,2024-02-18,Shopping,-1932.68
17046,444,2024-07-04,Healthcare,-828.15
17047,318,2025-02-16,Healthcare,-1024.42
17048,56,2025-01-07,Travel,-312.14
17049,290,2025-01-19,GROCERIES,-2835.97
17050,143,2024-12-26,Utilities,-1475.83
17051,85,2024-01-09,Utilities,-63.07
17052,221,2024-11-13,Entertainment,-444.17
17053,369,2024-09-21,Healthcare,-1061.79
17054,1,2024-10-14,dining ,-2407.86
17055,167,2024-04-25,Groceries,-1028.1
17056,432,2025-01-19,Transfer,6811.86
17057,185,2024-11-27,Shopping,-556.85
17058,47,2024-08-07,Transfer,-8903.63
17059,201,2024-01-31,Utilities,-1910.73
17060,320,2024-02-07,Dining,-1011.26
17061,467,2024-07-14,Dining,-1062.68
17062,295,2024-10-19,groceries,-248.06
17063,24,2025-06-27,Travel,-1804.12
17064,379,2025-01-29,groceries,-1263.22
17065,366,2024-09-21,Shopping,-2740.5
17066,305,2024-06-12,Transfer,-4002.92
17067,420,2024-04-01,GROCERIES,-1265.55
17068,361,2024-03-17,Entertainment,-1089.13
17069,109,2024-02-09,groceries,-1846.84
17070,198,2025-05-11,ATM Withdrawal,-325.56
17071,238,2024-01-09,Dining,-299.9
17072,229,2025-04-15,Transfer,-6754.29
17073,299,2024-11-14,GROCERIES,-2135.2
17074,329,2024-12-03,Travel,-1116.28
17075,49,2025-06-06,Healthcare,-1732.39
17076,267,2025-03-04,groceries,-1657.16
17077,19,2024-03-21,Transfer,-4827.44
17078,240,2025-06-11,ATM Withdrawal,-1126.84
17079,198,2024-04-05,Utilities,-1886.28
17080,97,2024-11-06,groceries,-2924.06
17081,464,2024-12-15,Transfer,8608.6
17082,121,2024-05-13,Entertainment,-3035.2
17083,27,2024-12-09,groceries,-571.73
17084,168,2024-12-14,Transfer,7104.35
17085,355,2025-06-18,Transfer,7817.59
17086,5,2025-05-13,Shopping,-660.84
17087,231,2024-08-05,Transfer,2609.58
17088,196,2025-01-11,GROCERIES,-2669.74
17089,406,2025-03-23,Shopping,-1574.12
17090,2,2024-01-15,Healthcare,-1475.02
17091,9,2025-01-08,Transfer,-9530.23
17092,265,2025-05-14,Dining,-2076.71
17093,84,2024-03-06,Salary Credit,43511.67
17094,330,2025-02-14,Dining,-2020.28
17095,131,2024-02-02,Dining,-1360.38
17096,264,2024-08-06,dining ,-1984.66
17097,18,2025-03-22,Dining,-2420.58
17098,325,2025-06-22,shopping,-2312.73
17099,243,2025-01-31,Utilities,-353.17
17100,1,2025-01-28,Transfer,6540.98
17101,125,2024-05-21,Entertainment,-2530.29
17102,28,2025-03-25,Shopping,-553.06
17103,21,2024-12-25,Dining,-2990.32
17104,327,2025-05-29,Healthcare,-1758.63
17105,201,2024-11-24,groceries,-2062.63
17106,376,2024-01-22,shopping,-2061.82
17107,121,2024-10-05,Dining,-10.01
17108,336,2025-02-26,Healthcare,-2095.88
17109,288,2025-03-05,Utilities,-1643.86
17110,311,2024-07-29,Healthcare,-796.83
17111,388,2024-04-03,Healthcare,-2661.16
17112,332,2025-04-18,Healthcare,-505.34
17113,349,2025-03-24,Transfer,9360.27
17114,347,2025-04-23,ATM Withdrawal,-2108.12
17115,210,2024-12-31,Healthcare,-716.14
17116,340,2025-03-27,Dining,-559.1
17117,395,2024-08-07,Transfer,4514.36
17118,346,2025-02-28,Groceries,-1552.55
17119,285,2024-09-23,Utilities,-890.82
17120,35,2025-03-08,Travel,-1212.55
17121,205,2024-03-20,Healthcare,-1373.42
17122,30,2024-06-10,Utilities,-1000.0
17123,49,2024-04-26,shopping,-905.07
17124,170,2024-08-09,Salary Credit,36604.12
17125,218,2025-03-19,ATM Withdrawal,-1290.73
17126,247,2024-03-03,Groceries,-1272.86
17127,422,2025-02-02,Shopping,-471.28
17128,357,2025-03-28,Salary Credit,48274.42
17129,198,2024-12-31,Entertainment,-2374.05
17130,157,2024-12-18,Healthcare,-1371.44
17131,334,2024-03-16,Dining,-1700.72
17132,129,2024-11-29,Dining,-2202.69
17133,414,2024-05-03,ATM Withdrawal,-1282.75
17134,366,2024-05-14,shopping,-2117.02
17135,320,2025-04-14,ATM Withdrawal,-759.24
17136,117,2024-12-01,Transfer,-2072.72
17137,291,2025-06-25,groceries,-2582.51
17138,385,2024-09-04,Entertainment,-1881.85
17139,34,2024-07-13,Dining,-224.99
17140,83,2025-06-26,Healthcare,-434.53
17141,242,2024-12-05,Travel,-78.6
17142,169,2025-04-15,Entertainment,-1607.22
17143,333,2024-01-25,dining ,-1487.01
17144,188,2024-10-13,Shopping,-932.14
17145,467,2025-03-21,Groceries,-523.41
17146,141,2025-03-16,ATM Withdrawal,-1284.27
17147,169,2025-01-24,Healthcare,-3631.49
17148,2,2024-03-30,Transfer,-4222.88
17149,116,2024-10-25,ATM Withdrawal,-2341.5
17150,111,2024-02-25,Groceries,-1042.5
17151,357,2025-03-13,Healthcare,-2183.68
17152,159,2024-12-09,Utilities,-1853.84
17153,96,2024-04-15,Salary Credit,45721.66
17154,147,2025-01-31,Utilities,-1885.72
17155,264,2025-01-27,Transfer,-5570.34
17156,368,2024-01-29,Travel,-1147.25
17157,459,2024-02-18,Travel,-1908.84
17158,23,2024-04-19,groceries,-2777.87
17159,394,2024-02-08,Shopping,-58.65
17160,183,2024-10-19,dining ,-169.48
17161,379,2025-04-24,Entertainment,-2583.21
17162,18,2024-02-04,Transfer,3742.47
17163,294,2024-11-30,Healthcare,-2430.13
17164,436,2024-08-19,Travel,-703.64
17165,19,2025-03-31,ATM Withdrawal,-888.26
17166,370,2024-09-19,Shopping,-2245.93
17167,54,2024-12-30,Entertainment,-1970.39
17168,460,2025-05-17,Utilities,-289.15
17169,349,2024-03-15,Utilities,-1847.0
17170,426,2024-06-21,Utilities,-708.61
17171,421,2024-05-26,shopping,-1702.16
17172,148,2024-04-01,Entertainment,-1364.98
17173,195,2024-12-19,Dining,-1156.17
17174,324,2024-01-05,ATM Withdrawal,-755.03
17175,82,2024-07-29,Utilities,-193.26
17176,144,2024-03-07,Groceries,-742.73
17177,47,2024-12-01,Healthcare,-1935.79
17178,416,2025-02-13,Transfer,-2871.24
17179,117,2024-09-11,Healthcare,-2307.04
17180,193,2024-08-30,Travel,-1642.88
17181,212,2024-09-02,Transfer,7245.54
17182,176,2024-04-18,ATM Withdrawal,-386.09
17183,365,2024-07-23,Salary Credit,60524.02
17184,428,2025-05-23,Groceries,-1756.81
17185,269,2024-01-23,Groceries,-2709.86
17186,392,2025-03-05,Dining,-761.05
17187,52,2024-03-30,ATM Withdrawal,-317.06
17188,453,2024-03-03,Transfer,8559.48
17189,55,2024-06-04,Salary Credit,37126.12
17190,32,2024-05-26,dining ,-2674.28
17191,11,2024-06-21,Transfer,-3266.42
17192,114,2025-04-07,groceries,-1681.17
17193,392,2025-05-08,Entertainment,-1543.29
17194,141,2025-01-12,Travel,-1052.95
17195,371,2024-03-20,ATM Withdrawal,-1058.39
17196,199,2025-05-30,Dining,-445.08
17197,49,2025-04-06,Utilities,-3095.05
17198,222,2024-02-11,Shopping,-1797.22
17199,109,2024-07-30,Shopping,-130.93
17200,137,2025-02-26,Groceries,-109.8
17201,243,2024-02-18,Shopping,-1808.57
17202,370,2024-02-11,groceries,-1320.65
17203,275,2024-11-26,Entertainment,-303.93
17204,105,2024-07-02,,-3615.13
17205,336,2024-08-28,Travel,-1179.84
17206,326,2025-02-13,shopping,-913.03
17207,111,2024-10-23,Transfer,-3384.23
17208,399,2025-01-22,GROCERIES,-2096.95
17209,395,2024-03-09,ATM Withdrawal,-1790.53
17210,283,2024-01-02,Entertainment,-1456.62
17211,139,2024-05-17,Travel,-1264.35
17212,166,2024-04-20,GROCERIES,-1812.48
17213,206,2024-06-25,Dining,-1140.39
17214,88,2025-02-28,Healthcare,-31.18
17215,144,2024-03-23,GROCERIES,-2199.78
17216,63,2024-03-09,Groceries,-2904.12
17217,73,2024-04-19,Healthcare,-1405.12
17218,349,2024-06-26,Entertainment,-1423.72
17219,61,2024-04-17,shopping,-1297.22
17220,220,2024-04-10,GROCERIES,-143.27
17221,201,2024-11-11,shopping,-840.48
17222,22,2024-03-01,Transfer,-7821.71
17223,390,2024-03-24,Utilities,-1559.1
17224,461,2025-03-31,dining ,-2875.66
17225,299,2024-01-10,Entertainment,-2003.73
17226,315,2024-02-03,Transfer,5933.47
17227,109,2024-02-07,Travel,-1939.31
17228,396,2024-10-19,Entertainment,-1156.01
17229,368,2025-01-13,Salary Credit,33021.52
17230,206,2025-01-12,Healthcare,-2275.9
17231,331,2025-01-11,groceries,-1791.94
17232,448,2024-02-01,Travel,-3982.61
17233,283,2024-07-06,ATM Withdrawal,-852.97
17234,94,2024-12-11,Travel,-1996.55
17235,155,2025-01-06,Utilities,-669.8
17236,87,2024-07-01,ATM Withdrawal,-555.83
17237,156,2025-04-06,Salary Credit,64864.39
17238,417,2025-03-30,Utilities,-519.99
17239,89,2025-02-21,Travel,-1300.58
17240,418,2025-03-10,ATM Withdrawal,-2899.28
17241,134,2025-06-15,Salary Credit,33810.52
17242,234,2025-03-08,shopping,-871.58
17243,248,2024-11-15,dining ,-2146.26
17244,59,2024-08-05,GROCERIES,-246.45
17245,87,2024-07-16,Transfer,-6416.68
17246,143,2025-03-24,Transfer,-9443.32
17247,29,2024-06-10,Salary Credit,56563.45
17248,353,2024-12-09,Shopping,-896.49
17249,256,2024-09-30,GROCERIES,-1256.3
17250,396,2024-07-25,Travel,-1792.45
17251,404,2024-09-02,shopping,-2248.8
17252,163,2024-02-13,Shopping,-1800.12
17253,383,2025-01-21,Dining,-1685.77
17254,29,2024-02-06,GROCERIES,-1566.07
17255,202,2024-02-10,Healthcare,-1020.02
17256,312,2024-05-17,shopping,-638.29
17257,219,2024-10-16,Entertainment,-1358.1
17258,347,2024-06-12,ATM Withdrawal,-1106.15
17259,402,2025-04-24,Transfer,-7441.87
17260,199,2025-05-20,dining ,-543.4
17261,129,2024-08-02,GROCERIES,-920.41
17262,273,2025-06-28,Salary Credit,46584.38
17263,407,2024-02-18,Shopping,-616.3
17264,463,2024-03-19,GROCERIES,-44.66
17265,382,2024-07-08,Salary Credit,50999.02
17266,115,2025-05-28,Dining,-118.72
17267,97,2024-10-01,GROCERIES,-1461.65
17268,269,2025-01-20,Healthcare,-1772.5
17269,189,2024-12-21,Shopping,-2571.69
17270,286,2024-09-28,Utilities,-3367.63
17271,433,2025-05-22,GROCERIES,-2477.76
17272,257,2025-06-04,Entertainment,-655.26
17273,167,2024-09-01,Healthcare,-1023.17
17274,407,2025-01-23,dining ,-1562.49
17275,206,2024-12-06,Travel,-1234.78
17276,284,2024-11-19,Salary Credit,47030.97
17277,64,2024-02-25,groceries,-2411.5
17278,238,2024-04-24,shopping,-1405.38
17279,200,2025-06-23,Dining,-2111.33
17280,58,2024-05-13,dining ,-269.73
17281,100,2024-12-21,Salary Credit,49621.89
17282,330,2025-05-11,Utilities,-220.57
17283,85,2024-11-24,shopping,-2291.57
17284,62,2024-04-27,Dining,-1116.39
17285,27,2025-04-13,Shopping,-40.43
17286,13,2024-01-18,Healthcare,-1031.21
17287,204,2025-01-29,shopping,-1709.04
17288,229,2024-05-25,Shopping,-165.99
17289,293,2024-12-14,shopping,-489.84
17290,268,2024-09-18,Entertainment,-924.66
17291,252,2024-11-06,ATM Withdrawal,-2031.05
17292,468,2024-07-27,Groceries,-530.53
17293,117,2024-10-15,GROCERIES,-1693.49
17294,334,2025-05-25,shopping,-1051.91
17295,38,2025-03-26,Transfer,6473.19
17296,398,2024-08-16,GROCERIES,-2504.13
17297,170,2025-05-28,shopping,-1650.5
17298,163,2025-04-29,Salary Credit,36024.01
17299,64,2024-12-07,Travel,-1666.76
17300,239,2024-11-20,ATM Withdrawal,-1723.48
17301,188,2024-01-20,Utilities,-651.66
17302,456,2024-10-12,Salary Credit,41327.81
17303,84,2024-04-25,Transfer,1975.25
17304,196,2024-03-28,Healthcare,-1932.57
